t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
69566,hold,15.1285,10.0978,0.0014,0.0142,35.8064,0.0000,57.2182,0.0000
70039,hold,15.1248,10.0967,0.0003,0.0031,35.8064,0.0000,57.1896,0.0000
70496,hold,15.1200,10.0973,-0.0019,-0.0196,35.8064,0.0000,57.1534,0.0000
71013,hold,15.1202,10.0978,0.0025,0.0251,35.8064,0.0000,57.1549,0.0000
71777,hold,15.1155,10.0961,0.0006,0.0063,35.8064,0.0000,57.1198,0.0000
72177,hold,15.1127,10.0977,0.0008,0.0080,35.8064,0.0000,57.0984,0.0000
72519,hold,15.1101,10.0973,0.0000,0.0005,35.8064,0.0000,57.0786,0.0000
72815,hold,15.1064,10.0961,0.0005,0.0053,35.8064,0.0000,57.0505,0.0000
73227,hold,15.1060,10.0965,0.0009,0.0089,35.8064,0.0000,57.0477,0.0000
73792,hold,15.1029,10.0972,0.0009,0.0090,35.8064,0.0000,57.0247,0.0000
74322,hold,15.0987,10.0972,-0.0021,-0.0207,35.8064,0.0000,56.9928,0.0000
74810,hold,15.0971,10.0966,0.0001,0.0006,35.8064,0.0000,56.9806,0.0000
75167,hold,15.0957,10.0971,-0.0003,-0.0027,35.8064,0.0000,56.9697,0.0000
75610,hold,15.0910,10.0988,0.0010,0.0097,35.8064,0.0000,56.9344,0.0000
75967,hold,15.0900,10.0995,-0.0006,-0.0062,35.8064,0.0000,56.9269,0.0000
76269,hold,15.0886,10.0960,-0.0003,-0.0028,35.8064,0.0000,56.9167,0.0000
76651,hold,15.0861,10.0986,-0.0000,-0.0005,35.8064,0.0000,56.8973,0.0000
77173,hold,15.0817,10.0959,-0.0016,-0.0161,35.8064,0.0000,56.8642,0.0000
77676,hold,15.0779,10.0973,-0.0009,-0.0089,35.8064,0.0000,56.8358,0.0000
78131,hold,15.0766,10.0955,-0.0001,-0.0013,35.8064,0.0000,56.8257,0.0000
78440,hold,15.0755,10.0976,0.0001,0.0008,35.8064,0.0000,56.8174,0.0000
78947,hold,15.0724,10.0985,-0.0007,-0.0075,35.8064,0.0000,56.7943,0.0000
79254,hold,15.0726,10.0950,0.0016,0.0157,35.8064,0.0000,56.7961,0.0000
79539,hold,15.0713,10.0957,-0.0004,-0.0045,35.8064,0.0000,56.7858,0.0000
79841,hold,15.0667,10.0961,0.0000,0.0000,35.8064,0.0000,56.7511,0.0000
80207,hold,15.0672,10.0965,-0.0010,-0.0100,35.8064,0.0000,56.7551,0.0000
80693,hold,15.0642,10.0974,-0.0015,-0.0149,35.8064,0.0000,56.7326,0.0000
81216,hold,15.0609,10.0973,-0.0005,-0.0049,35.8064,0.0000,56.7077,0.0000
81462,hold,15.0634,10.0969,-0.0006,-0.0064,35.8064,0.0000,56.7264,0.0000
82005,hold,15.0592,10.0962,0.0008,0.0076,35.8064,0.0000,56.6947,0.0000
82312,hold,15.0599,10.0980,0.0013,0.0128,35.8064,0.0000,56.7003,0.0000
82750,hold,15.0570,10.0992,-0.0007,-0.0067,35.8064,0.0000,56.6779,0.0000
83171,hold,15.0546,10.0978,0.0010,0.0101,35.8064,0.0000,56.6603,0.0000
83412,hold,15.0528,10.0966,-0.0008,-0.0076,35.8064,0.0000,56.6463,0.0000
83811,hold,15.0511,10.0978,-0.0000,-0.0001,35.8064,0.0000,56.6338,0.0000
84274,hold,15.0487,10.0969,0.0002,0.0015,35.8064,0.0000,56.6156,0.0000
84557,hold,15.0460,10.0966,-0.0012,-0.0117,35.8064,0.0000,56.5957,0.0000
84853,hold,15.0448,10.0983,-0.0009,-0.0088,35.8064,0.0000,56.5864,0.0000
85158,hold,15.0433,10.0976,-0.0001,-0.0010,35.8064,0.0000,56.5753,0.0000
85596,hold,15.0416,10.0962,-0.0012,-0.0125,35.8064,0.0000,56.5623,0.0000
85843,hold,15.0402,10.0966,0.0005,0.0050,35.8064,0.0000,56.5519,0.0000
86194,hold,15.0368,10.0980,-0.0023,-0.0231,35.8064,0.0000,56.5261,0.0000
86634,hold,15.0360,10.0958,-0.0007,-0.0066,35.8064,0.0000,56.5205,0.0000
86928,hold,15.0351,10.0981,-0.0005,-0.0052,35.8064,0.0000,56.5138,0.0000
87234,hold,15.0352,10.0976,0.0009,0.0088,35.8064,0.0000,56.5140,0.0000
87498,hold,15.0347,10.0984,-0.0002,-0.0021,35.8064,0.0000,56.5103,0.0000
87874,hold,15.0320,10.0972,-0.0003,-0.0034,35.8064,0.0000,56.4905,0.0000
88168,hold,15.0317,10.0991,-0.0006,-0.0060,35.8064,0.0000,56.4878,0.0000
88894,hold,15.0276,10.0970,-0.0005,-0.0050,35.8064,0.0000,56.4574,0.0000
89196,hold,15.0273,10.0972,0.0004,0.0040,35.8064,0.0000,56.4551,0.0000
89707,hold,15.0239,10.0962,0.0012,0.0124,35.8064,0.0000,56.4290,0.0000
90001,hold,15.0220,10.0952,-0.0012,-0.0124,35.8064,0.0000,56.4150,0.0000
90301,hold,15.0182,10.0985,-0.0021,-0.0216,35.8064,0.0000,56.3864,0.0000
90645,hold,15.0193,10.0966,-0.0006,-0.0065,35.8064,0.0000,56.3948,0.0000
90999,hold,15.0165,10.0981,-0.0003,-0.0033,35.8064,0.0000,56.3740,0.0000
91306,hold,15.0166,10.0968,0.0001,0.0006,35.8064,0.0000,56.3745,0.0000
91635,hold,15.0136,10.0977,-0.0004,-0.0037,35.8064,0.0000,56.3524,0.0000
92000,hold,15.0127,10.0965,0.0010,0.0100,35.8064,0.0000,56.3454,0.0000
92242,hold,15.0129,10.0973,0.0007,0.0073,35.8064,0.0000,56.3465,0.0000
92748,hold,15.0083,10.0969,-0.0026,-0.0259,35.8064,0.0000,56.3119,0.0000
93044,hold,15.0083,10.0989,0.0016,0.0163,35.8064,0.0000,56.3119,0.0000
93405,hold,15.0073,10.0982,0.0007,0.0071,35.8064,0.0000,56.3050,0.0000
94032,hold,15.0034,10.0982,0.0006,0.0064,35.8064,0.0000,56.2757,0.0000
94336,hold,15.0030,10.0974,-0.0001,-0.0015,35.8064,0.0000,56.2726,0.0000
94678,hold,15.0027,10.0954,0.0005,0.0055,35.8064,0.0000,56.2703,0.0000
95187,hold,15.0008,10.0966,0.0010,0.0098,35.8064,0.0000,56.2559,0.0000
95595,hold,14.9973,10.0972,0.0003,0.0033,35.8064,0.0000,56.2296,0.0000
95945,hold,14.9957,10.0963,-0.0018,-0.0178,35.8064,0.0000,56.2179,0.0000
96309,hold,14.9949,10.0984,0.0008,0.0084,35.8064,0.0000,56.2117,0.0000
96637,hold,14.9934,10.0964,-0.0016,-0.0157,35.8064,0.0000,56.2006,0.0000
97114,hold,14.9897,10.0967,-0.0018,-0.0179,35.8064,0.0000,56.1729,0.0000
97462,hold,14.9903,10.0967,-0.0004,-0.0038,35.8064,0.0000,56.1769,0.0000
97745,hold,14.9869,10.0974,-0.0019,-0.0191,35.8064,0.0000,56.1515,0.0000
98094,hold,14.9865,10.0971,-0.0005,-0.0050,35.8064,0.0000,56.1491,0.0000
98400,hold,14.9845,10.0987,-0.0004,-0.0044,35.8064,0.0000,56.1341,0.0000
98919,hold,14.9829,10.0950,-0.0003,-0.0028,35.8064,0.0000,56.1219,0.0000
99160,hold,14.9817,10.0992,0.0004,0.0039,35.8064,0.0000,56.1126,0.0000
99934,hold,14.9783,10.0978,0.0002,0.0019,35.8064,0.0000,56.0875,0.0000
100232,hold,14.9771,10.0970,-0.0006,-0.0061,35.8064,0.0000,56.0783,0.0000
100524,hold,14.9762,10.0959,-0.0005,-0.0046,35.8064,0.0000,56.0714,0.0000
100823,hold,14.9750,10.0977,-0.0003,-0.0028,35.8064,0.0000,56.0624,0.0000
101173,hold,14.9755,10.0959,0.0007,0.0074,35.8064,0.0000,56.0663,0.0000
101732,hold,14.9708,10.0977,0.0005,0.0049,35.8064,0.0000,56.0313,0.0000
101979,hold,14.9700,10.0961,-0.0001,-0.0013,35.8064,0.0000,56.0252,0.0000
102385,hold,14.9677,10.0959,-0.0017,-0.0169,35.8064,0.0000,56.0083,0.0000
102729,hold,14.9672,10.0959,-0.0012,-0.0125,35.8064,0.0000,56.0043,0.0000
102970,hold,14.9650,10.0979,0.0007,0.0071,35.8064,0.0000,55.9881,0.0000
103280,hold,14.9638,10.0964,-0.0016,-0.0160,35.8064,0.0000,55.9789,0.0000
103567,hold,14.9625,10.0975,0.0007,0.0070,35.8064,0.0000,55.9694,0.0000
104041,hold,14.9608,10.0970,0.0006,0.0057,35.8064,0.0000,55.9567,0.0000
104335,hold,14.9620,10.0967,0.0012,0.0121,35.8064,0.0000,55.9654,0.0000
104614,hold,14.9611,10.0974,0.0003,0.0028,35.8064,0.0000,55.9588,0.0000
104921,hold,14.9596,10.0963,0.0011,0.0110,35.8064,0.0000,55.9475,0.0000
105286,hold,14.9586,10.0986,0.0004,0.0041,35.8064,0.0000,55.9400,0.0000
105784,hold,14.9540,10.0974,-0.0011,-0.0107,35.8064,0.0000,55.9054,0.0000
106183,hold,14.9539,10.0980,-0.0002,-0.0021,35.8064,0.0000,55.9045,0.0000
106580,hold,14.9525,10.0969,-0.0008,-0.0080,35.8064,0.0000,55.8947,0.0000
106874,hold,14.9542,10.0986,0.0010,0.0104,35.8064,0.0000,55.9070,0.0000
107344,hold,14.9505,10.0972,-0.0007,-0.0073,35.8064,0.0000,55.8791,0.0000
107834,hold,14.9464,10.0965,0.0003,0.0032,35.8064,0.0000,55.8487,0.0000
108199,hold,14.9460,10.0956,-0.0012,-0.0124,35.8064,0.0000,55.8457,0.0000
109144,hold,14.9417,10.0963,-0.0016,-0.0165,35.8064,0.0000,55.8135,0.0000
109949,hold,14.9398,10.0990,-0.0021,-0.0216,35.8064,0.0000,55.7995,0.0000
110764,hold,14.9364,10.0968,-0.0006,-0.0063,35.8064,0.0000,55.7743,0.0000
111075,hold,14.9354,10.0975,0.0007,0.0068,35.8064,0.0000,55.7667,0.0000
111372,hold,14.9339,10.0972,-0.0003,-0.0026,35.8064,0.0000,55.7551,0.0000
111661,hold,14.9340,10.0978,0.0011,0.0114,35.8064,0.0000,55.7564,0.0000
112013,hold,14.9316,10.0962,0.0002,0.0018,35.8064,0.0000,55.7385,0.0000
112258,hold,14.9318,10.0967,-0.0000,-0.0002,35.8064,0.0000,55.7400,0.0000
112768,hold,14.9299,10.0973,0.0007,0.0073,35.8064,0.0000,55.7257,0.0000
113075,hold,14.9304,10.0980,0.0009,0.0088,35.8064,0.0000,55.7289,0.0000
113546,hold,14.9277,10.0957,0.0005,0.0045,35.8064,0.0000,55.7093,0.0000
114320,hold,14.9234,10.0968,-0.0002,-0.0018,35.8064,0.0000,55.6770,0.0000
115104,hold,14.9207,10.0967,0.0014,0.0142,35.8064,0.0000,55.6564,0.0000
115347,hold,14.9211,10.0970,0.0000,0.0004,35.8064,0.0000,55.6600,0.0000
